a_index	a_name	a_type	a_enable	a_sub	a_get_type	a_count	a_min_level	a_max_level	a_start_type	a_end_type	a_start_data	a_end_data	a_link	a_data0	a_data1	a_data2	a_data3	a_data4	a_data5	a_data6	a_data7	a_data8	a_data9	a_zone	a_prize	a_laim	a_exp	a_item0	a_item1	a_item2	a_item3	a_item4	a_item5	a_item6	a_item7	a_item8	a_string0	a_string1	a_string2	a_string3	a_string4	a_string5	
326	Quest cursed demon giant dinosaurs.	0	1	204	0	0	215	235	1	2	0	152	-1	10	14	0	0	0	0	0	0	0	0	8	3	12852	716421	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
327	Quest Karmaroid cursed.	0	1	205	0	0	215	235	1	2	0	152	-1	14	18	0	0	0	0	0	0	0	0	8	3	16524	921113	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
328	The quest for mastery of the ax.	0	1	206	0	0	225	230	1	2	0	157	-1	15	20	0	0	0	0	0	0	0	0	8	3	1200	187472	0	0	0	1	0	0	0	0	0	Description: Kill Cursed X-Lizard.	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
329	Quest Shilon endless battles.	0	1	207	0	0	230	235	1	2	0	150	-1	30	40	0	0	0	0	0	0	0	0	8	3	1200	187472	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Raptoroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
330	Quest hopeless war of Shilon.	0	1	208	0	0	225	255	1	2	0	152	-1	12	16	0	0	0	0	0	0	0	0	8	3	13872	773280	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
331	Quest greatest strength of Karmaroid.	0	1	209	0	0	225	255	1	2	0	152	-1	16	20	0	0	0	0	0	0	0	0	8	3	16320	909741	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
332	Quest giant dinosaurs of Shilon.	0	1	210	0	0	190	230	1	2	0	152	-1	8	20	0	0	0	0	0	0	0	0	8	3	15300	852882	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
333	Quest Monsters cursed in Shilon.	0	1	211	0	0	190	230	1	2	0	152	-1	13	20	0	0	0	0	0	0	0	0	8	3	14280	796023	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
334	Quest for the advent of Karmaroid.	0	1	212	0	0	230	250	1	2	0	152	-1	15	20	0	0	0	0	0	0	0	0	8	3	15300	852882	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
335	Quest strength Karmaroid.	0	1	213	0	0	230	250	1	2	0	152	-1	20	25	0	0	0	0	0	0	0	0	8	3	20400	1137176	0	0	0	1	0	0	0	0	0	Description: Kill Cursed Karmaroid	Location: Shilon	When mission completion will be awarded automatically.	NULL	NULL		
336	Quests Request from Bellion # 0-11.	1	1	96	0	0	7	10	1	1	0	48	-1	25	23	98	0	0	10	15	5	0	0	16	6	390	100	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
337	Quests Request from Bellion # 0-12.	1	1	97	0	0	7	10	1	1	0	48	-1	25	98	0	0	0	15	10	0	0	0	16	6	390	100	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
338	Quests Request from Bellion # 0-13.	1	1	98	0	0	8	12	1	1	0	48	-1	25	98	99	0	0	15	10	10	0	0	16	6	735	183	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
339	Quests Request from Bellion # 0-14.	1	1	99	0	0	9	14	1	1	0	48	-1	98	99	24	0	0	20	15	10	0	0	16	6	1200	302	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
340	Quests Request from Bellion # 0-15.	1	1	100	0	0	10	15	1	1	0	48	-1	24	100	0	0	0	10	20	0	0	0	48	6	1530	365	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
341	Quests Request from Bellion # 0-16.	1	1	101	0	0	12	16	1	1	0	48	-1	100	99	0	0	0	15	20	0	0	0	16	6	1215	352	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
342	Quests Request from Bellion # 0-17.	1	1	102	0	0	13	18	1	1	0	48	-1	100	101	102	0	0	10	25	10	0	0	16	6	4680	1032	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
343	Quests Request from Bellion # 0-18.	1	1	103	0	0	14	20	1	1	0	48	-1	101	102	0	0	0	25	30	0	0	0	48	6	5925	1513	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
344	Quests Request from Bellion # 0-19.	1	1	104	0	0	15	20	1	1	0	48	-1	101	102	0	0	0	20	25	0	0	0	16	6	4890	1242	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
345	Quests Request from Bellion # 0-20.	1	1	105	0	0	17	22	1	1	0	48	-1	102	101	0	0	0	30	20	0	0	0	16	6	4530	1397	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Lagramia	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
346	Quests Request from Bellion # A-31.	1	1	106	0	0	15	18	1	1	0	48	-1	26	39	0	0	0	20	15	0	0	0	1	6	2100	599	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Decardi	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
347	Quests Request from Bellion # A-32.	1	1	107	0	0	17	20	1	1	0	48	-1	26	39	31	0	0	30	25	5	0	0	1	6	3930	1056	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Decardi	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
348	Quests Request from Bellion # A-33.	1	1	108	0	0	18	21	1	1	0	48	-1	26	39	31	0	0	20	20	10	0	0	1	6	3660	915	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Decardi	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
349	Quests Request from Bellion # A-34.	1	1	109	0	0	20	23	1	1	0	48	-1	26	39	31	0	0	15	20	20	0	0	1	6	4590	1061	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Decardi	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
350	Quests Request from Bellion # C-31.	1	1	110	0	0	26	29	1	1	0	48	-1	78	89	0	0	0	23	8	0	0	0	4	6	2649	849	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
351	Quests Request from Bellion # B-32.	1	1	111	0	0	27	30	1	1	0	48	-1	78	89	0	0	0	50	10	0	0	0	4	6	4650	1616	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
352	Quests Request from Bellion # B-33.	1	1	112	0	0	28	31	1	1	0	48	-1	78	89	0	0	0	40	30	0	0	0	4	6	7020	1977	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
353	Quests Request from Bellion # B-34.	1	1	113	0	0	29	32	1	1	0	48	-1	78	89	87	0	0	30	30	10	0	0	4	6	8190	2085	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
354	Quests Request from Bellion # B-35.	1	1	114	0	0	30	33	1	1	0	48	-1	78	89	87	0	0	20	25	18	0	0	4	6	8250	1964	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
355	Quests Request from Bellion # B-36.	1	1	115	0	0	31	34	1	1	0	48	-1	78	89	87	0	0	15	20	25	0	0	4	6	8445	1936	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
356	Quests Request from Bellion # B-37.	1	1	116	0	0	33	36	1	1	0	48	-1	87	85	0	0	0	30	10	0	0	0	4	6	4330	1801	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
357	Quests Request from Bellion # B-38.	1	1	117	0	0	35	38	1	1	0	48	-1	87	85	86	0	0	50	20	5	0	0	4	6	9990	3675	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
358	Quests Request from Bellion # B-39.	1	1	118	0	0	37	40	1	1	0	48	-1	87	85	86	0	0	40	30	10	0	0	4	6	12900	4441	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
359	Quests Request from Bellion # B-40.	1	1	119	0	0	39	42	1	1	0	48	-1	85	86	0	0	0	50	20	0	0	0	4	6	12660	5236	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
360	Quests Request from Bellion # B-41.	1	1	120	0	0	41	45	1	1	0	48	-1	85	86	0	0	0	30	30	0	0	0	4	6	11430	4730	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
361	Quests Request from Bellion # B-99.	1	1	121	0	0	65	68	1	1	0	48	-1	61	80	60	0	0	5	25	10	0	0	4	6	21930	7094	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
362	Quests Request from Bellion # B-98.	1	1	122	0	0	68	71	1	1	0	48	-1	61	80	60	0	0	10	40	30	0	0	4	6	49590	14546	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
363	Quests Request from Bellion # B-97.	1	1	123	0	0	70	73	1	1	0	48	-1	80	60	79	0	0	30	20	20	0	0	4	6	41490	13220	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
364	Quests Request from Bellion # B-96.	1	1	124	0	0	72	75	1	1	0	48	-1	60	79	0	0	0	50	30	0	0	0	4	6	39120	16336	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
365	Quests Request from Bellion # B-95.	1	1	125	0	0	72	75	1	1	0	48	-1	60	79	0	0	0	20	30	0	0	0	4	6	39120	16336	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
366	Quests Request from Bellion # B-94.	1	1	126	0	0	76	79	1	1	0	48	-1	60	79	81	0	0	20	30	5	0	0	4	6	31440	11669	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
367	Quests Request from Bellion # B-93.	1	1	127	0	0	78	81	1	1	0	48	-1	60	79	81	0	0	10	35	10	0	0	4	6	35985	12106	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
368	Quests Request from Bellion # B-92.	1	1	128	0	0	80	83	1	1	0	48	-1	79	81	0	0	0	30	30	0	0	0	4	6	35640	14877	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Deckadun	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
369	Quests Request from Bellion # C-81.	1	1	129	0	0	60	63	1	1	0	48	-1	58	0	0	0	0	40	0	0	0	0	2	6	9735	4060	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
370	Quests Request from Bellion # C-82.	1	1	130	0	0	62	65	1	1	0	48	-1	58	61	0	0	0	35	5	0	0	0	2	6	22335	8472	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
371	Quests Request from Bellion # C-83.	1	1	131	0	0	64	67	1	1	0	48	-1	58	61	0	0	0	50	3	0	0	0	2	6	29250	11696	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
372	Quests Request from Bellion # C-84.	1	1	132	0	0	66	69	1	1	0	48	-1	58	61	0	0	0	40	10	0	0	0	2	6	37380	13904	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
373	Quests Request from Bellion # C-85.	1	1	133	0	0	68	71	1	1	0	48	-1	58	61	0	0	0	5	7	0	0	0	2	6	11775	3727	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
374	Quests Request from Bellion # C-86.	1	1	134	0	0	70	73	1	1	0	48	-1	58	61	0	0	0	50	10	0	0	0	2	6	20775	7726	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
375	Quests Request from Bellion # C-87.	1	1	135	0	0	72	75	1	1	0	48	-1	58	61	0	0	0	50	50	0	0	0	2	6	35655	13175	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
376	Quests Request from Bellion # C-88.	1	1	139	0	0	75	77	1	1	0	48	-1	58	60	61	0	0	30	30	10	0	0	2	6	41310	15533	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
377	Quests Request from Bellion # C-89.	1	1	140	0	0	77	80	1	1	0	48	-1	58	60	61	0	0	25	25	15	0	0	2	6	59925	22445	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Dekaren	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
378	Quests Request from Bellion # E-90.	1	1	141	0	0	239	251	1	1	0	48	-1	217	197	203	0	0	10	5	2	0	0	32	6	35934	13015	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
379	Quests Request from Bellion # E-91.	1	1	142	0	0	242	258	1	1	0	48	-1	217	197	203	0	0	10	10	2	0	0	32	6	39897	16157	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
380	Quests Request from Bellion # E-92.	1	1	143	0	0	242	258	1	1	0	48	-1	217	197	203	0	0	35	18	5	0	0	32	6	73948	44107	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
381	Quests Request from Bellion # E-93.	1	1	144	0	0	242	258	1	1	0	48	-1	217	197	203	0	0	21	15	2	0	0	32	6	77511	28955	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
382	Quests Request from Bellion # E-94.	1	1	145	0	0	242	258	1	1	0	48	-1	217	197	203	0	0	15	30	7	0	0	32	6	81654	41535	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
383	Quests Request from Bellion # E-95.	1	1	146	0	0	249	256	1	1	0	48	-1	217	197	202	203	0	15	8	20	5	0	32	6	79428	39792	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
384	Quests Request from Bellion # E-96.	1	1	361	0	0	255	264	1	1	0	48	-1	217	197	202	0	0	10	20	35	0	0	32	6	40512	54886	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
385	Quests Request from Bellion # E-97.	1	1	147	0	0	255	264	1	1	0	48	-1	217	197	202	203	0	20	20	28	7	0	32	6	69028	62159	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
386	Quests Request from Bellion # G-01.	1	1	148	0	0	190	193	1	1	0	48	-1	259	217	258	0	0	5	10	3	0	0	32	6	71040	10498	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
387	Quests Request from Bellion # G-02.	1	1	149	0	0	190	193	1	1	0	48	-1	259	217	258	0	0	10	5	2	0	0	32	6	63105	8583	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
388	Quests Request from Bellion # G-03.	1	1	150	0	0	190	193	1	1	0	48	-1	259	217	261	0	0	7	12	5	0	0	32	6	125292	13783	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
389	Quests Request from Bellion # G-04.	1	1	151	0	0	190	195	1	1	0	48	-1	259	217	258	261	0	13	8	3	10	0	32	6	118128	17129	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
390	Quests Request from Bellion # G-05.	1	1	152	0	0	190	195	1	1	0	48	-1	259	217	261	0	0	9	13	15	0	0	32	6	159633	20052	-4	925	0	1	0	0	0	0	0	Description: Defeat the monsters there.	Location: Sea Roost	You will receive a stipend Once the item is received after the successful mission to send a Npc Arch	NULL	NULL		
